area_nombre,tema_nombre,pregunta,sustento
Conocimientos Generales,Matemática,"En algunas situaciones, al aumentar una cantidad, otra disminuye de manera proporcional. Este tipo de relación se denomina proporcionalidad inversa. Un ejemplo correcto de proporcionalidad inversa es:","En la proporcionalidad inversa, el producto de las dos variables permanece constante. Si aumenta el número de trabajadores, disminuye el tiempo necesario para realizar la misma tarea. Este razonamiento es frecuente en problemas cotidianos. El ítem evalúa la capacidad de identificar el tipo de relación, no solo de calcular. Es esencial para desarrollar pensamiento funcional."
Conocimientos Generales,Matemática,"Las gráficas permiten visualizar relaciones entre variables y analizar comportamientos. Su correcta interpretación es una competencia matemática clave. Si una gráfica muestra una recta horizontal, esto indica que:","Una recta horizontal indica que, aunque la variable independiente cambie, la dependiente mantiene el mismo valor. Esto representa una situación de constancia. Interpretar gráficas requiere comprender el significado de la forma, no solo observarla."
Conocimientos Generales,Matemática,"La pendiente de una recta indica cómo varía una magnitud respecto a otra y permite interpretar el comportamiento de una relación funcional. Si una recta tiene pendiente negativa, esto significa que:","La pendiente representa la razón de cambio entre dos variables. Cuando la pendiente es negativa, existe una relación inversa: a medida que aumenta la variable independiente, la dependiente disminuye. Esto se refleja gráficamente en una recta descendente. Comprender el significado de la pendiente es clave para interpretar fenómenos representados en gráficos."
Conocimientos Generales,Matemática,"El valor absoluto de un número real se define como la distancia de dicho número al cero en la recta numérica, independientemente de su signo. Este concepto es clave para el estudio de desigualdades. ¿Cuál es el valor de −7?","El valor absoluto representa una distancia y, por definición, nunca es negativo. El número −7 se encuentra a siete unidades del cero en la recta numérica, por lo que su valor absoluto es 7. Este concepto es fundamental para comprender nociones de magnitud, error y variación en matemática y ciencias. El ítem evalúa una noción universal del bachillerato."
Conocimientos Generales,Matemática,"En el análisis de rectas en el plano cartesiano, la pendiente permite interpretar el comportamiento de una relación entre dos variables. Una pendiente negativa indica una relación específica entre las variables. Si una recta tiene pendiente negativa, esto significa que:","La pendiente representa la razón de cambio entre dos variables. Cuando la pendiente es negativa, existe una relación inversa: a medida que una variable aumenta, la otra disminuye. Gráficamente, esto se observa como una recta descendente. Este concepto es fundamental para interpretar gráficos y comprender fenómenos modelados mediante funciones lineales."
Conocimientos Generales,Matemática,La suma de los ángulos internos de un triángulo es una propiedad fundamental de la geometría euclidiana. Este conocimiento se utiliza para resolver múltiples problemas geométricos. ¿Cuánto suman los ángulos internos de cualquier triángulo?,"En geometría euclidiana, la suma de los ángulos internos de todo triángulo es siempre 180°. Esta propiedad es independiente del tipo de triángulo y constituye un principio básico para el estudio de figuras planas. Su comprensión es esencial en la resolución de problemas geométricos."
Conocimientos Generales,Matemática,Las ecuaciones lineales permiten modelar relaciones simples entre cantidades y son una herramienta básica del álgebra elemental. Resolverlas implica aplicar principios de igualdad. ¿Cuál es el valor de x en la ecuación 5x – 10 = 05x - 10 = 05x – 10 = 0?,"Resolver la ecuación implica aislar la variable. Al sumar 10 a ambos lados se obtiene 5x = 105x = 105x=10, y al dividir entre 5 resulta x = 2x = 2x = 2. Este procedimiento se basa en el uso de operaciones inversas, principio fundamental del álgebra."
Conocimientos Generales,Matemática,"La matemática es considerada una herramienta fundamental para el desarrollo de las ciencias naturales y sociales, ya que permite modelar fenómenos y analizar datos. Desde una perspectiva general, ¿por qué la matemática es esencial para la ciencia?","La matemática proporciona lenguajes, modelos y estructuras que permiten representar fenómenos reales, formular leyes y realizar predicciones. En física, economía y otras ciencias, las relaciones matemática son fundamentales para comprender la realidad. No sustituye la experimentación, sino que la complementa."
Conocimientos Generales,Matemática,"En matemática, el infinito no es un número, sino un concepto que describe procesos o conjuntos que no tienen un límite final. Por ejemplo, el conjunto de los números naturales es infinito porque no existe un último número natural. Esta idea es fundamental para el desarrollo del cálculo, las sucesiones y la teoría de conjuntos. Comprender el infinito como ausencia de límite permite evitar interpretaciones erróneas y es parte de la cultura matemática universal.","A diferencia de las ciencias experimentales, la matemática se construye a partir de axiomas y definiciones aceptadas, sobre las cuales se desarrollan teoremas mediante razonamientos lógicos. Este modo de construcción del conocimiento matemático tiene consecuencias importantes para la validez de sus resultados."
Conocimientos Generales,Química,"¿En qué región del átomo se encuentra concentrada la mayor parte de su masa, considerando la distribución de protones, neutrones y electrones?","La mayor parte de la masa del átomo se encuentra concentrada en el núcleo, ya que allí se localizan los protones y neutrones, partículas subatómicas con una masa significativamente mayor que la de los electrones. Aunque los 182 electrones se distribuyen alrededor del núcleo formando la nube electrónica y ocupan gran parte del volumen del átomo, su contribución a la masa total es mínima. Esta distribución explica por qué el átomo presenta un núcleo pequeño y denso rodeado por regiones de baja masa, principio fundamental para comprender la estructura atómica y el comportamiento de la materia."
Conocimientos Generales,Química,¿A qué corresponde el número atómico de un elemento químico?,"El número atómico de un elemento químico corresponde al número de protones que se encuentran en el núcleo de sus átomos. Este valor es determinante porque define la identidad del elemento, es decir, establece de qué elemento se trata y lo diferencia de los demás. Además, el número de protones condiciona la distribución de los electrones alrededor del núcleo en los átomos neutros, lo que a su vez explica el comportamiento químico del elemento y su posición en la tabla periódica."
Conocimientos Generales,Química,"Considerando la composición del núcleo atómico, ¿en qué condición dos átomos del mismo elemento se denominan isótopos?","Los isótopos son átomos de un mismo elemento químico que poseen el mismo número de protones en el núcleo, lo que significa que comparten el mismo número atómico y, por tanto, la misma identidad química. Sin embargo, se diferencian en el número de neutrones, lo que provoca variaciones en su masa atómica. Debido a que las propiedades químicas dependen principalmente de la configuración electrónica, los isótopos presentan comportamientos químicos muy similares. No obstante, las diferencias en el número de neutrones pueden generar cambios en propiedades físicas, como la masa, la estabilidad nuclear o la radiactividad, aspectos relevantes para aplicaciones científicas y tecnológicas."
Conocimientos Generales,Química,"La organización de la tabla periódica responde a un criterio fundamental que permite explicar la repetición periódica de las propiedades químicas de los elementos. Considerando este principio de ordenamiento, ¿en función de qué magnitud se organiza principalmente la tabla periódica?","La tabla periódica se organiza en función del número atómico creciente, es decir, según la cantidad de protones presentes en el núcleo de los átomos. Este criterio permite explicar de manera coherente la periodicidad de las propiedades químicas, ya que el número atómico determina la configuración electrónica de cada elemento y, en consecuencia, su comportamiento químico. Al ordenar los elementos de este modo, aquellos con configuraciones electrónicas semejantes quedan ubicados en un mismo grupo o familia, lo que justifica que presenten propiedades químicas similares."
Conocimientos Generales,Química,¿Cómo se denominan aquellos elementos que presentan propiedades intermedias entre los metales y los no metales?,"Los metaloides son elementos que presentan propiedades físicas y químicas intermedias entre las de los metales y los no metales. Desde el punto de vista físico, pueden mostrar cierto brillo metálico, pero a diferencia de los metales suelen ser frágiles y no maleables; químicamente, su comportamiento puede variar según las condiciones de reacción. Esta dualidad les permite actuar en algunos casos como conductores y en otros como semiconductores, propiedad que resulta clave para su uso en dispositivos electrónicos y tecnológicos."
